id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-fd84368a4a5a91de0184,published,source-doj-epstein-disclosures,finding-a45f1867dc1464bf90c6e61c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10474-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Indyke , No. 1:19-cv-10474 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-7c91cf80e10bdd57eac5,published,source-doj-epstein-disclosures,finding-a686c1895495c9d09960946f,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/bop-video-footage,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “BOP Video Footage”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-304906c7f3324a7d8427,published,source-doj-epstein-disclosures,finding-a7105482b520092289b997f6,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-state-florida-v-epstein-no-50-2008-cf-009381-axxx-mb-fla-15th-cir-ct-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “State of Florida v. Epstein , No. 50-2008-CF-009381-AXXX-MB (Fla. 15th Cir. Ct. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-7cda8dd9049931d87fc2,published,source-doj-epstein-disclosures,finding-b03056213cc10a2476cda438,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-3-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-33fcf51a09333f229481,published,source-doj-epstein-disclosures,finding-b4d03b1ddc5dfe58d7fd652e,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-matter-estate-jeffrey-e-epstein-deceased-no-st-21-rv-00005-vi-super-ct-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Matter of the Estate of Jeffrey E. Epstein, Deceased , No. ST-21-RV-00005 (V.I. Super. Ct. 2021)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-2999f8a8a4f041eba815,published,source-doj-epstein-disclosures,finding-b6cea3e082955199ac1ce775,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-2-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-d3937f1739a7241cc9f3,published,source-doj-epstein-disclosures,finding-b6ffa72678720ed7406ccfa3,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-120-mj-00132-dnh-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell , No. 1:20-mj-00132 (D.N.H. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-dabca88feda21b459574,published,source-doj-epstein-disclosures,finding-be650c5fb982d24e1b30cdca,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,http://www.facebook.com/sharer/sharer.php?u=https://www.justice.gov/epstein/doj-disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Facebook”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-7a969e9228be33d75972,published,source-doj-epstein-disclosures,finding-c022c6c16732bb0ad1abc191,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-102-v-epstein-no-909-cv-80656-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 102 v. Epstein , No. 9:09-cv-80656 (S.D. Fla. 2009)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-8cc6588cb9ab4e6f66fe,published,source-doj-epstein-disclosures,finding-cbd46140f573612814a8aeba,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-909-v-80469-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Epstein , No. 9:09-v-80469 (S.D. Fla. 2009)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-066f3108612b322537f7,published,source-doj-epstein-disclosures,finding-cbe37998b4486fdf1f877814,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/media/1426281/dl?inline,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “Attorney Review Protocol for Epstein Files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-72aaf2b1018ca0cfe235,published,source-doj-epstein-disclosures,finding-d2b8825ad95d8d6c890e0b21,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80069-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Epstein , No. 9:08-cv-80069 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-b4c724f51c7da646099d,published,source-doj-epstein-disclosures,finding-d65be839500a5fe9813405d4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-7-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-05ea321a0b88fe7a3e8b,published,source-doj-epstein-disclosures,finding-dea2301f4b7a354af24238a4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-customs-and-border-protection-cbp,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Customs and Border Protection (CBP)”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-18007a7d344699bf9894,published,source-doj-epstein-disclosures,finding-e091e9ef03bc7d3d36969bf0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-12-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-14e224c3bccce2b1d2d9,published,source-doj-epstein-disclosures,finding-e19f403793261923a3244e16,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-maxwell-no-115-cv-07433-sdny-2015,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Maxwell , No. 1:15-cv-07433 (S.D.N.Y. 2015)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-57b657df96cb19059141,published,source-doj-epstein-disclosures,finding-e4d374fd2a41651d4de038cc,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-6-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-198fd0acfca0797ae8bf,published,source-doj-epstein-disclosures,finding-e7ec714af3a517ae0b8fe68c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-maxwell-v-united-states-no-24-1073-us-2025-petition-cert,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Maxwell v. United States , No. 24-1073 (U.S. 2025) (petition for cert.)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-e70411c29b4d3694b424,published,source-doj-epstein-disclosures,finding-e986f2f565b8f10ac56cd395,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-maxwell-v-estate-jeffrey-epstein-no-st-20-cv-155-vi-super-ct-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Maxwell v. Estate of Jeffrey Epstein , No. ST-20-CV-155 (V.I. Super. Ct. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-32f90f85cd88cd57e6f0,published,source-doj-epstein-disclosures,finding-ed0ea038df1656aae85f9da0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/search,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Search Full Library”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-9b3c3255233417e86ac6,published,source-doj-epstein-disclosures,finding-eea08e12995de57c7b8f279d,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-4-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-9d77ef563ed244b2a53a,published,source-doj-epstein-disclosures,finding-f3300dd4dbd88dfcfeef6587,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,http://www.linkedin.com/shareArticle?mini=true&amp;url=https://www.justice.gov/epstein/doj-disclosures&amp;title=DOJ%20Disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “LinkedIn”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-1fccb4272844363d3aaa,published,source-doj-epstein-disclosures,finding-f35e0416dece6a9b28697803,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10476-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Indyke , No. 1:19-cv-10476 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-2dec87e8dc5672f268fa,published,source-doj-epstein-disclosures,finding-fa96f7b05fc88177b7556b23,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10475-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Indyke , No. 1:19-cv-10475 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-35b32e29739a5c0a6933,published,source-doj-epstein-disclosures,finding-fab40c3ed27b9a14218b09df,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-20-3061-2d-cir-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell , No. 20-3061 (2d Cir. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-d3d7304d77c57805e3eb,published,source-doj-epstein-disclosures,finding-fb8bc3e6e5e5baac3f97d5b3,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-3-v-epstein-no-908-cv-80232-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 3 v. Epstein , No. 9:08-cv-80232 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
